Id,Property type,Property subtype,Bedroom number,Bathroom number,Habitable surface,Room number,Has basement,Has lift,Has garden,Garden surface,Toilet number,Has swimming pool,Has terrace,Terrace surface,Fireplace number,Region,Locality,Post code,Street,Number,Condition,Construction year,Facade number,Floor number,Buildable floor surface,Kitchen type,Land surface,Is furnished,Cadastral income,Price type,Price,Price additional value,Url
3893,HOUSE,HOUSE,4.0,3.0,220.0,,,0.0,1.0,1723.0,3.0,0.0,1.0,25.0,,Wallonie,Hogne,5377,Chemin des épicéas,325,GOOD,,4.0,,0.0,USA_INSTALLED,1723.0,0.0,1132.0,residential_sale,435000.0,,https://www.immoweb.be/en/classified/house/for-sale/hogne/5377/8897528?searchId=5f6f9aed93dde
3894,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Wallonie,Anderlues,6150,Rue De La Taillette,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/anderlues/6150/6769648?searchId=5f6f9aed93dde
3895,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Houthulst,8650,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/houthulst/8650/8838002?searchId=5f6f9aed93dde
3896,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Izegem,8870,Meidoornstraat,62,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/izegem/8870/6770719?searchId=5f6f9aed93dde
3897,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Overpelt,3900,Kattestraat,22,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/overpelt/3900/6769477?searchId=5f6f9aed93dde
3898,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Koekelare,8680,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/koekelare/8680/8837983?searchId=5f6f9aed93dde
3899,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Eernegem,8480,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/eernegem/8480/8837967?searchId=5f6f9aed93dde
3900,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Roeselare,8800,,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/6874500?searchId=5f6f9af4ef7e3
3901,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Poperinge,8970,Lichtgeladenstraat,THV 20 INR,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/poperinge/8970/6770700?searchId=5f6f9af4ef7e3
3902,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Essen,2910,Kerkhofweg,14,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/essen/2910/6769960?searchId=5f6f9af4ef7e3
3903,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Oostende,8400,Rose D'Ivrypark,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostende/8400/8910363?searchId=5f6f9af4ef7e3
3904,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Zottegem,9620,Groenstraat,26,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zottegem/9620/7044934?searchId=5f6f9af4ef7e3
3905,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Ramskapelle,8620,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ramskapelle/8620/8837994?searchId=5f6f9af4ef7e3
3906,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Aartrijke,8211,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aartrijke/8211/8837971?searchId=5f6f9af4ef7e3
3907,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Middelkerke,8430,Ter Yde,20,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/middelkerke/8430/6770698?searchId=5f6f9af4ef7e3
3908,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Kortrijk,8500,Louis De Poorterestraat,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kortrijk/8500/6791422?searchId=5f6f9af4ef7e3
3909,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Deurne,2100,Eksterlaar,1,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/deurne/2100/6769958?searchId=5f6f9af4ef7e3
3910,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Middelkerke (8434),8434,,,,,,,0.0,,,0.0,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/middelkerke-(8434)/8434/8837989?searchId=5f6f9af4ef7e3
3911,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Wallonie,Suarlée,5020,Rue Du Château De Suarlée,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/suarlee/5020/6769622?searchId=5f6f9af4ef7e3
3912,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Wilderen,3803,Wilderenlaan,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wilderen/3803/8955202?searchId=5f6f9af4ef7e3
3913,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Hasselt,3500,Zandstraat,97,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hasselt/3500/7785710?searchId=5f6f9af4ef7e3
3914,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Assenede,9960,Kloosteraprilstraat,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/assenede/9960/8825186?searchId=5f6f9af4ef7e3
3915,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Wallonie,Wavre,1300,Chaussée De Bruxelles,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wavre/1300/6792221?searchId=5f6f9af4ef7e3
3916,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Boortmeerbeek,3190,,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/boortmeerbeek/3190/8846496?searchId=5f6f9af4ef7e3
3917,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Kortrijk,8500,Meensesteenweg,201,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kortrijk/8500/8926187?searchId=5f6f9af4ef7e3
3918,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Brussels,Uccle,1180,Zonnebloemlaan,,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/uccle/1180/6769191?searchId=5f6f9af4ef7e3
3919,HOUSE,HOUSE,2.0,1.0,103.0,,1.0,0.0,1.0,20.0,,0.0,1.0,,,Wallonie,Charleroi Montigniessur-Sambre,6061,Rue Jean jaurès,348,TO_BE_DONE_UP,,2.0,,50.0,INSTALLED,133.0,0.0,300.0,residential_sale,129900.0,,https://www.immoweb.be/en/classified/house/for-sale/charleroi-montigniessur-sambre/6061/8831458?searchId=5f6f9af4ef7e3
3920,HOUSE,VILLA,3.0,,140.0,,1.0,,1.0,12.0,1.0,1.0,1.0,80.0,1.0,Wallonie,Profondeville,5170,Rue de la ferme d'en haut,59,AS_NEW,,4.0,,,HYPER_EQUIPPED,1600.0,0.0,886.0,residential_sale,420000.0,,https://www.immoweb.be/en/classified/villa/for-sale/profondeville/5170/8928315?searchId=5f6f9af4ef7e3
3921,HOUSE,BUNGALOW,3.0,1.0,155.0,,1.0,0.0,,,,,1.0,,,Flanders,Overijse,3090,Financialaan,23,TO_BE_DONE_UP,1970.0,4.0,,0.0,,682.0,0.0,2483.0,residential_sale,440000.0,,https://www.immoweb.be/en/classified/bungalow/for-sale/overijse/3090/8918998?searchId=5f6f9af4ef7e3
3922,HOUSE,HOUSE,3.0,1.0,,,,0.0,1.0,,2.0,0.0,1.0,24.0,1.0,Wallonie,Grand-Manil,5030,Avenue du Général Mellier,39,GOOD,1970.0,2.0,,0.0,INSTALLED,403.0,0.0,736.0,residential_sale,249000.0,,https://www.immoweb.be/en/classified/house/for-sale/grand-manil/5030/8940049?searchId=5f6f9af4ef7e3
3923,HOUSE,HOUSE,3.0,1.0,210.0,,,,1.0,,2.0,,,,,Flanders,Glabbeek,3380,Rode,20,AS_NEW,2020.0,3.0,,0.0,HYPER_EQUIPPED,984.0,,0.0,residential_sale,352900.0,,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/7534959?searchId=5f6f9af4ef7e3
3924,HOUSE,HOUSE,3.0,2.0,167.0,,,,,,2.0,,1.0,,,Flanders,Dendermonde,9200,Processiestraat,,AS_NEW,2019.0,2.0,,71.0,USA_HYPER_EQUIPPED,220.0,,0.0,residential_sale,373135.0,,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/8834754?searchId=5f6f9af4ef7e3
3925,HOUSE,MIXED_USE_BUILDING,3.0,1.0,240.0,,,,1.0,85.0,3.0,,1.0,18.0,,Flanders,Willebroek,2830,,,AS_NEW,2014.0,2.0,,0.0,INSTALLED,145.0,,1537.0,residential_sale,379000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/willebroek/2830/8925920?searchId=5f6f9af4ef7e3
3926,HOUSE,HOUSE,5.0,2.0,173.0,,,,1.0,,2.0,,1.0,20.0,,Wallonie,Mont-St-Guibert,1435,,,GOOD,2007.0,3.0,,,USA_INSTALLED,447.0,,1524.0,residential_sale,420000.0,,https://www.immoweb.be/en/classified/house/for-sale/mont-st-guibert/1435/8932949?searchId=5f6f9af4ef7e3
3927,HOUSE,HOUSE,4.0,2.0,220.0,,,,1.0,,3.0,,1.0,,,Flanders,Hasselt,3500,Tomstraat,lot 7,AS_NEW,2020.0,3.0,,,HYPER_EQUIPPED,547.0,,,residential_sale,455000.0,,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/8743781?searchId=5f6f9af4ef7e3
3928,HOUSE,HOUSE,4.0,4.0,170.0,,1.0,,1.0,16.0,5.0,,1.0,,,Wallonie,Namur,5000,,,JUST_RENOVATED,1942.0,2.0,,0.0,HYPER_EQUIPPED,100.0,1.0,852.0,residential_sale,508800.0,,https://www.immoweb.be/en/classified/house/for-sale/namur/5000/8875339?searchId=5f6f9af4ef7e3
3929,HOUSE,HOUSE,5.0,1.0,309.0,,1.0,,,,3.0,,,,,Wallonie,Grez-Doiceau,1390,Allée du Bois de Bercuit,50/1,,2012.0,3.0,,0.0,INSTALLED,743.0,,1994.0,first_session_with_reserve_price,530000.0,,https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/8932303?searchId=5f6f9af4ef7e3
3930,HOUSE,VILLA,4.0,2.0,202.0,,,,1.0,433.0,2.0,,1.0,27.0,,Flanders,St-Michiels,8200,Titecastraat,79,AS_NEW,2020.0,4.0,,0.0,HYPER_EQUIPPED,591.0,0.0,0.0,residential_sale,549000.0,,https://www.immoweb.be/en/classified/villa/for-sale/st-michiels/8200/8747954?searchId=5f6f9afd999cb
3931,HOUSE,COUNTRY_COTTAGE,4.0,1.0,371.0,,1.0,,1.0,320.0,2.0,,1.0,40.0,1.0,Flanders,Wieze,9280,,,AS_NEW,2003.0,4.0,,,INSTALLED,7962.0,0.0,975.0,residential_sale,899000.0,,https://www.immoweb.be/en/classified/country-cottage/for-sale/wieze/9280/8920795?searchId=5f6f9afd999cb
3932,HOUSE,VILLA,5.0,3.0,448.0,,1.0,0.0,1.0,1.0,5.0,0.0,1.0,,,Brussels,Woluwe-Saint-Pierre,1150,,,AS_NEW,2020.0,4.0,,0.0,HYPER_EQUIPPED,780.0,0.0,0.0,residential_sale,2250000.0,,https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-pierre/1150/8898006?searchId=5f6f9afd999cb
3933,HOUSE,HOUSE,4.0,3.0,393.0,,1.0,0.0,1.0,71.0,4.0,0.0,,,,Flanders,Temse,9140,Fonteinstraat,"13,",GOOD,,3.0,,0.0,INSTALLED,480.0,0.0,1075.0,residential_sale,785000.0,,https://www.immoweb.be/en/classified/house/for-sale/temse/9140/8931265?searchId=5f6f9afd999cb
3934,HOUSE,HOUSE,2.0,,93.0,,,0.0,,,1.0,0.0,,,,Wallonie,Braives Fumal,4260,Rue les trous,46,TO_RENOVATE,,4.0,,43.0,NOT_INSTALLED,0.0,0.0,0.0,residential_sale,59000.0,,https://www.immoweb.be/en/classified/house/for-sale/braives-fumal/4260/8944998?searchId=5f6f9afd999cb
3935,HOUSE,HOUSE,2.0,1.0,80.0,,,,,,1.0,,1.0,19.0,,Wallonie,Mouscron,7700,,,JUST_RENOVATED,,2.0,,0.0,INSTALLED,90.0,,319.0,residential_sale,139000.0,,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8881603?searchId=5f6f9afd999cb
3936,HOUSE,HOUSE,3.0,,115.0,,,0.0,,,1.0,0.0,,,,Flanders,Wetteren,9230,Gentsesteenweg,197,TO_BE_DONE_UP,,2.0,,0.0,,0.0,0.0,498.0,residential_sale,150000.0,,https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/8927200?searchId=5f6f9afd999cb
3937,HOUSE,HOUSE,6.0,2.0,250.0,,,,,,2.0,,1.0,,,Flanders,Zelzate,9060,Groenstraat,40,GOOD,,2.0,,0.0,INSTALLED,575.0,,1151.0,residential_sale,280000.0,,https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/8916726?searchId=5f6f9afd999cb
3938,HOUSE,VILLA,3.0,2.0,310.0,,,,1.0,,,,,,,Flanders,Deinze,9800,Deinsesteenweg,256,,,,,0.0,,7104.0,,0.0,residential_sale,565000.0,,https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/8930762?searchId=5f6f9afd999cb
3939,HOUSE,HOUSE,2.0,,,,,,,,1.0,,,,,Wallonie,Wasmes,7340,Rue Gustave Jenart,18,TO_RENOVATE,1931.0,2.0,,0.0,,157.0,,240.0,first_session_with_reserve_price,15000.0,,https://www.immoweb.be/en/classified/house/for-sale/wasmes/7340/8922183?searchId=5f6f9afd999cb
3940,HOUSE,HOUSE,3.0,1.0,175.0,,,0.0,1.0,,1.0,0.0,1.0,,,Flanders,Oosteeklo,9968,Oosthoek,"51,",GOOD,,3.0,,0.0,INSTALLED,446.0,1.0,436.0,residential_sale,319000.0,,https://www.immoweb.be/en/classified/house/for-sale/oosteeklo/9968/8944151?searchId=5f6f9afd999cb
3941,HOUSE,HOUSE,2.0,2.0,124.0,,,,,,1.0,,1.0,,,Wallonie,Grivegnée,4030,Rue Jules-Cralle,325,TO_RENOVATE,,3.0,,0.0,,690.0,,433.0,first_session_with_reserve_price,30000.0,,https://www.immoweb.be/en/classified/house/for-sale/grivegnee/4030/8927873?searchId=5f6f9afd999cb
3942,HOUSE,HOUSE,2.0,1.0,106.0,,,,,,1.0,,,,,Wallonie,Romsée,4624,Rue Jean Borg,142,TO_RENOVATE,,4.0,,0.0,,0.0,,428.0,first_session_with_reserve_price,65000.0,,https://www.immoweb.be/en/classified/house/for-sale/romsee/4624/8900843?searchId=5f6f9afd999cb
3943,HOUSE,HOUSE,1.0,,70.0,,1.0,,1.0,80.0,1.0,,1.0,9.0,,Wallonie,MONTEGNÉE,4420,,,TO_BE_DONE_UP,,3.0,,0.0,,0.0,,171.0,residential_sale,99000.0,,https://www.immoweb.be/en/classified/house/for-sale/montegnee/4420/8916643?searchId=5f6f9afd999cb
3944,HOUSE,HOUSE,2.0,1.0,81.0,,1.0,0.0,,,1.0,,,,,Flanders,Geraardsbergen,9500,Gentsestraat,64,GOOD,,2.0,,0.0,,54.0,0.0,0.0,residential_sale,115000.0,,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/8950219?searchId=5f6f9afd999cb
3945,HOUSE,HOUSE,6.0,1.0,224.0,,1.0,,1.0,55.0,2.0,,1.0,25.0,,Wallonie,Pepinster,4860,,,,,2.0,,0.0,,0.0,,557.0,residential_sale,179500.0,,https://www.immoweb.be/en/classified/house/for-sale/pepinster/4860/8934416?searchId=5f6f9afd999cb
3946,HOUSE,HOUSE,2.0,1.0,170.0,,1.0,,1.0,47.0,2.0,,,,,Wallonie,Herstal,4040,,,,,2.0,,0.0,,0.0,,954.0,residential_sale,189000.0,,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/8911631?searchId=5f6f9afd999cb
3947,HOUSE,HOUSE,3.0,1.0,185.0,,1.0,,1.0,300.0,2.0,,1.0,49.0,,Wallonie,JEMEPPE,4101,,,,,2.0,,0.0,,396.0,,850.0,residential_sale,189000.0,,https://www.immoweb.be/en/classified/house/for-sale/jemeppe/4101/8935353?searchId=5f6f9afd999cb
3948,HOUSE,HOUSE,3.0,1.0,95.0,,,,,,1.0,,1.0,,,Flanders,Meulebeke,8760,Nieuwstraat,19,TO_BE_DONE_UP,,2.0,,0.0,SEMI_EQUIPPED,0.0,,0.0,residential_sale,190000.0,,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/8888754?searchId=5f6f9afd999cb
3949,HOUSE,MIXED_USE_BUILDING,6.0,2.0,245.0,,1.0,,1.0,80.0,2.0,0.0,1.0,25.0,,Wallonie,Trooz Nessonvaux,4870,Rue Franklin Roosevelt,289,GOOD,,3.0,,0.0,INSTALLED,0.0,0.0,0.0,residential_sale,259000.0,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/trooz-nessonvaux/4870/8954622?searchId=5f6f9afd999cb
3950,HOUSE,HOUSE,5.0,1.0,173.0,,1.0,0.0,1.0,,2.0,0.0,1.0,70.0,,Flanders,Gent,9000,Brugsesteenweg,"95,",TO_RENOVATE,,2.0,,0.0,,196.0,0.0,728.0,residential_sale,324000.0,,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/8949619?searchId=5f6f9afd999cb
3951,HOUSE,HOUSE,3.0,1.0,208.0,,1.0,0.0,1.0,522.0,1.0,0.0,,,,Flanders,Kortemark,8610,Astweg,7,AS_NEW,,,,160.0,INSTALLED,682.0,,813.0,residential_sale,360000.0,,https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/8950016?searchId=5f6f9afd999cb
3952,HOUSE,HOUSE,4.0,3.0,242.0,,1.0,,1.0,45.0,4.0,,,,,Brussels,Molenbeek-St-Jean,1080,,,AS_NEW,1920.0,2.0,,0.0,INSTALLED,118.0,0.0,1227.0,residential_sale,385000.0,,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-st-jean/1080/8751739?searchId=5f6f9afd999cb
3953,HOUSE,HOUSE,4.0,1.0,228.0,,1.0,,,,,,1.0,,,Flanders,Antwerpen Berchem,2600,Amethiststraat,27,GOOD,1932.0,2.0,,0.0,,165.0,,862.0,residential_sale,450000.0,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-berchem/2600/8952769?searchId=5f6f9afd999cb
3954,HOUSE,HOUSE,4.0,1.0,183.0,,,,,,2.0,,1.0,,,Flanders,Antwerp,2060,,,AS_NEW,1908.0,2.0,,0.0,USA_HYPER_EQUIPPED,71.0,,0.0,residential_sale,525000.0,,https://www.immoweb.be/en/classified/house/for-sale/antwerp/2060/8901713?searchId=5f6f9afd999cb
3955,HOUSE,HOUSE,4.0,,,,1.0,,1.0,2000.0,2.0,,1.0,35.0,,Flanders,Hoeilaart,1560,,,JUST_RENOVATED,1930.0,4.0,,0.0,INSTALLED,4920.0,,1659.0,residential_sale,530000.0,,https://www.immoweb.be/en/classified/house/for-sale/hoeilaart/1560/8956127?searchId=5f6f9afd999cb
3956,HOUSE,HOUSE,4.0,3.0,300.0,,,0.0,1.0,600.0,3.0,0.0,1.0,100.0,,Wallonie,Braine-l'Alleud,1420,,,GOOD,1903.0,4.0,,0.0,USA_HYPER_EQUIPPED,836.0,,0.0,residential_sale,645000.0,,https://www.immoweb.be/en/classified/house/for-sale/braine-lalleud/1420/8941893?searchId=5f6f9afd999cb
3957,HOUSE,HOUSE,4.0,3.0,300.0,,,0.0,1.0,600.0,3.0,0.0,1.0,100.0,,Wallonie,Braine-l'Alleud,1428,,,GOOD,1903.0,4.0,,0.0,USA_HYPER_EQUIPPED,836.0,,0.0,residential_sale,645000.0,,https://www.immoweb.be/en/classified/house/for-sale/braine-lalleud/1428/8931210?searchId=5f6f9afd999cb
3958,HOUSE,VILLA,3.0,1.0,285.0,,,,,,3.0,,1.0,,,Flanders,Kasterlee Lichtaart,2460,Zwaluwendreef,24,AS_NEW,2019.0,4.0,,285.0,USA_HYPER_EQUIPPED,1361.0,,0.0,residential_sale,745000.0,,https://www.immoweb.be/en/classified/villa/for-sale/kasterlee-lichtaart/2460/8927749?searchId=5f6f9afd999cb
3959,HOUSE,VILLA,6.0,2.0,450.0,,1.0,,1.0,3500.0,3.0,,1.0,,1.0,Flanders,Schoten,2900,,,JUST_RENOVATED,1994.0,4.0,,,INSTALLED,5295.0,,3259.0,residential_sale,835000.0,,https://www.immoweb.be/en/classified/villa/for-sale/schoten/2900/8923058?searchId=5f6f9afd999cb
3960,HOUSE,HOUSE,7.0,6.0,500.0,,,0.0,1.0,518.0,7.0,0.0,1.0,,,Brussels,Anderlecht,1070,,,AS_NEW,1927.0,2.0,,0.0,HYPER_EQUIPPED,0.0,,2684.0,residential_sale,1150000.0,,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/8910064?searchId=5f6f9b06c1ad8
3961,HOUSE,VILLA,4.0,3.0,485.0,,,0.0,1.0,,,1.0,1.0,,1.0,Wallonie,Lasne,1380,,,AS_NEW,2012.0,4.0,,0.0,,8500.0,,0.0,residential_sale,1495000.0,,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/8591821?searchId=5f6f9b06c1ad8
3962,HOUSE,HOUSE,4.0,3.0,219.0,,,0.0,,,,0.0,1.0,,,Flanders,Knokke-Zoute,8300,Molentje,19,AS_NEW,2015.0,2.0,,0.0,HYPER_EQUIPPED,320.0,0.0,0.0,residential_sale,1575000.0,,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/8897363?searchId=5f6f9b06c1ad8
3963,HOUSE,VILLA,4.0,3.0,475.0,,,,1.0,2200.0,5.0,1.0,1.0,40.0,1.0,Flanders,Schilde,2970,,,AS_NEW,1957.0,4.0,,,HYPER_EQUIPPED,3700.0,,4615.0,residential_sale,2250000.0,,https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/8895138?searchId=5f6f9b06c1ad8
3964,HOUSE,EXCEPTIONAL_PROPERTY,3.0,1.0,163.0,,1.0,,,,1.0,,,,,Flanders,Retie,2470,,,JUST_RENOVATED,1963.0,2.0,,0.0,,271.0,,485.0,annuity_monthly_amount,175000.0,1.0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/retie/2470/8845892?searchId=5f6f9b06c1ad8
3965,HOUSE,HOUSE,3.0,1.0,163.0,,1.0,,,,1.0,,,,,Flanders,Retie,2470,,,JUST_RENOVATED,1963.0,2.0,,0.0,,271.0,,485.0,annuity_monthly_amount,175000.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/retie/2470/8845891?searchId=5f6f9b06c1ad8
3966,HOUSE,HOUSE,4.0,2.0,267.0,,,,,,3.0,,1.0,,,Flanders,Brugge,8000,Nieuwe Gentweg,2,GOOD,,2.0,,0.0,INSTALLED,138.0,,1001.0,first_session_with_reserve_price,290000.0,,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/8892777?searchId=5f6f9b06c1ad8
3967,HOUSE_GROUP,HOUSE_GROUP,,,,,,,,,,,,,,Flanders,Meulebeke,8760,Gentstraat,163,,,,,0.0,,,,0.0,group_sale,,,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/8730050?searchId=5f6f9b06c1ad8
3968,HOUSE,HOUSE,2.0,1.0,145.0,,1.0,0.0,1.0,35.0,,0.0,1.0,33.0,,Wallonie,Charleroi,6000,Rue Marie Danse,16,TO_BE_DONE_UP,,3.0,,0.0,INSTALLED,122.0,0.0,624.0,residential_sale,110000.0,,https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/8914864?searchId=5f6f9b06c1ad8
3969,HOUSE,HOUSE,2.0,1.0,80.0,,,,1.0,160.0,1.0,,,,,Wallonie,Laneffe,5651,Vieille Route,1,AS_NEW,,2.0,,,,277.0,,220.0,residential_sale,125000.0,,https://www.immoweb.be/en/classified/house/for-sale/laneffe/5651/8871844?searchId=5f6f9b06c1ad8
3970,HOUSE,HOUSE,3.0,1.0,112.0,,,,,,2.0,,1.0,19.0,,Wallonie,Mouscron,7700,,,JUST_RENOVATED,,3.0,,0.0,INSTALLED,155.0,,484.0,residential_sale,169000.0,,https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8929404?searchId=5f6f9b06c1ad8
3971,HOUSE,HOUSE,3.0,1.0,104.0,,,0.0,1.0,30.0,,0.0,1.0,30.0,,Flanders,Deurne,2100,Paulus Beyestraat,76,JUST_RENOVATED,1930.0,2.0,,0.0,INSTALLED,75.0,0.0,391.0,residential_sale,198000.0,,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/8924227?searchId=5f6f9b06c1ad8
3972,HOUSE,VILLA,2.0,1.0,130.0,,1.0,0.0,1.0,300.0,1.0,0.0,,,,Wallonie,Gérompont,1367,Rue Gilbert Detry,8,AS_NEW,1980.0,4.0,,0.0,INSTALLED,600.0,0.0,1060.0,residential_sale,285000.0,,https://www.immoweb.be/en/classified/villa/for-sale/gerompont/1367/8884199?searchId=5f6f9b06c1ad8
3973,HOUSE,HOUSE,3.0,1.0,,,,,1.0,1200.0,,,,,,Wallonie,Ramillies,1367,rue Bois Merau,17,AS_NEW,2011.0,4.0,,0.0,HYPER_EQUIPPED,1379.0,,1069.0,residential_sale,295000.0,,https://www.immoweb.be/en/classified/house/for-sale/ramillies/1367/8930699?searchId=5f6f9b06c1ad8
3974,HOUSE,HOUSE,2.0,1.0,110.0,,,,,,2.0,,,,,Flanders,Peer,3990,Monsstraat,57,,1950.0,3.0,,0.0,USA_HYPER_EQUIPPED,320.0,0.0,0.0,residential_sale,205000.0,,https://www.immoweb.be/en/classified/house/for-sale/peer/3990/8938330?searchId=5f6f9b06c1ad8
3975,HOUSE,HOUSE,3.0,,165.0,,,,1.0,,,,,,,Flanders,Berchem,2600,Schomstraat,31,AS_NEW,1926.0,2.0,,,HYPER_EQUIPPED,125.0,,835.0,residential_sale,359000.0,,https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/8933136?searchId=5f6f9b06c1ad8
